"","id","id2","comm_time"
"5248",6851546692,43450357,2.55
"5249",1445556865,45653410,14.73
"5250",6844347342,59062130,25.43
"5251",1445530110,40384400,1.12
"5252",6840158065,3378856,0.9
"5253",6811059640,182997960,11.62
"5254",6884697780,57093274,13.98
"5255",1445951180,25756693,37.27
"5256",6870318889,63516093,2.33
"5257",6806453515,55793413,2.4
"5258",6876758420,77277775,1.92
"5259",6872524438,79283098,2.77
"5260",6884271678,31939024,5.25
"5261",6881384020,2445271,44.55
"5262",6841200629,1209668,0.13
"5263",1445523150,12834225,7.72
"5264",1445522705,19114557,142.47
"5265",6823420943,70819830,60.92
"5266",6826191596,46204600,6.73
"5267",6891892340,85520276,1.32
"5268",1445558870,97358959,9.62
"5269",1446462336,57789881,1
"5270",6845577512,63511055,0.85
"5271",1445794646,93597357,6.45
"5272",6801368060,35957422,1.17
"5273",1446156313,56609038,22.8
"5274",1445616397,94486798,19.78
"5275",1446263588,34193270,7.52
"5276",6874862075,19421801,7.1
"5277",1445813407,6414758,0.97
"5278",6893910570,45115150,0.18
"5279",1445486692,54782617,16.48
"5280",6805558398,96082766,3.83
"5281",6852979826,17669524,25.85
"5282",6882503192,95180788,2.57
"5283",6804602816,20220743,0.28
"5284",1445562554,63534437,4.72
"5285",1445909907,27757401,0.17
"5286",1445951345,55030618,6.28
"5287",1446597073,46207109,0.62
"5288",6863199548,80675617,0.6
"5289",6864355479,18398401,3.67
"5290",6804660135,97345044,2.05
"5291",1449525754,87257013,1.8
"5292",6873596005,43995530,0.17
"5293",1446279456,6337232,7.12
"5294",6892211748,3473885,0.85
"5295",1445529361,57264572,0.83
"5296",1446090369,6337069,5
"5297",6814698437,20874406,13.3
"5298",1446191565,59628204,102.88
"5299",6825891866,78211987,2.25
"5300",6880729733,54246490,29.13
"5301",1445486768,88494936,57.52
"5302",6810659283,63544406,18.2
"5303",6884302379,23154361,23.52
"5304",6871251905,71744819,0.4
"5305",1445555003,52353001,11.9
"5306",6832970392,58610605,1.78
"5307",1445599652,54250179,25.18
"5308",1446549128,44519008,3.17
"5309",1445928272,97752067,10.15
"5310",1449495750,98613637,17.83
"5311",1445888241,96175107,6.48
"5312",6815400034,29754303,0.42
"5313",6879154377,5294717,7.82
"5314",6818208032,98037960,4.42
"5315",6852976229,37938003,6.42
"5316",6868832175,82004155,0.95
"5317",1446246541,45540336,0.98
"5318",1446113648,44324731,2.98
"5319",6881110865,28171,0.17
"5320",6873735076,56690265,3.02
"5321",6811947621,73051394,2.68
"5322",6864511093,96179258,4.9
"5323",1446410460,20872584,7.85
"5324",6804595686,59365126,0.37
"5325",6837361707,9266677,0.67
"5326",6859344561,65183646,2.88
"5327",1446452990,85310363,0.6
"5328",6827160144,57012929,1.6
"5329",6869844328,46169094,0.75
"5330",6845456950,83435813,0.27
"5331",1445969693,95644041,14.22
"5332",1445494388,45643684,2.38
"5333",6809497391,81980446,13.17
"5334",1445556321,46203782,147.18
"5335",1446569725,57822803,31.47
"5336",6866870782,53032561,0.77
"5337",6876366581,35145988,1.32
"5338",6840856397,40384436,0.27
"5339",1446490921,73086179,1.13
"5340",6836709287,26171974,0.35
"5341",6880535670,40086750,0.45
"5342",1445745970,21011415,10.52
"5343",6875684708,1950786,98.12
"5344",6843736676,54382072,1.47
"5345",1445701173,45678841,4.17
"5346",6850802561,31645372,3.73
"5347",1449496210,83439779,1.88
"5348",6865496696,46176825,0.83
"5349",1446645952,26147251,0.75
"5350",6809537747,3358684,20.77
"5351",1445722848,97893371,0.83
"5352",6876869030,18816211,12.43
"5353",6812247156,21060604,11.73
"5354",1445796908,97749251,9.97
"5355",6886181531,6715978,20.75
"5356",1446194017,45686607,1.15
"5357",6858776553,6301387,8.93
"5358",6802833909,14424230,43.15
"5359",1445844107,26754253,146.93
"5360",6825317253,65237716,2.37
"5361",1445878695,46163955,10.67
"5362",1445550213,31597738,0.83
"5363",6874181851,34363364,7.97
"5364",6839917367,3841892,14.77
"5365",1445847932,37921595,0.55
"5366",1445756340,81998619,6.53
"5367",1449767951,35146907,3.25
"5368",6878440594,73376214,17.52
"5369",1445545308,45033536,3.58
"5370",6857829828,24639080,1.63
"5371",6858649235,50783094,28.68
"5372",6836825867,63527801,0.88
"5373",1445484695,94484930,1.17
"5374",6875066493,70846638,4.8
"5375",1445557862,46166298,13.4
"5376",6823925150,61378438,13.55
"5377",1445912102,65241438,6.77
"5378",6843165957,57252370,0.7
"5379",1445645122,96838354,1.15
"5380",6858348955,28257727,3.45
"5381",6873387756,524370340,2.8
"5382",6804591522,82052234,0.4
"5383",1446128310,98040961,8.28
"5384",1446253015,55040683,7.63
"5385",1446159488,760554924,2.3
"5386",1445903810,924,6.87
"5387",1445508770,43980917,1.37
"5388",6870995680,65214275,1.67
"5389",6842806662,93908184,7.97
"5390",6838220358,83812746,2.55
"5391",6809295479,96913872,3.92
"5392",6834774305,81672661,2.1
"5393",6843045602,58623696,3.17
"5394",6842825671,47928839,5.92
"5395",6851536995,96205990,18.03
"5396",6884361835,43554858,1.3
"5397",6852828510,12379315,2.42
"5398",1445553127,57195603,2.8
"5399",6878982701,148386590,6.82
"5400",1445513831,9162646,16.52
"5401",6852327665,45652967,7.02
"5402",6887646308,497638236564304,6.07
"5403",6816658771,55629431,3
"5404",1445718749,18884394,0.05
"5405",6823813154,93,14.85
"5406",6870150399,3011018,5.83
"5407",1445524093,91341580,33.42
"5408",6812717772,47521348,0.97
"5409",1445521426,45533991,1.05
"5410",6870803337,27725396,1.35
"5411",1446170007,17236360505249,15.83
"5412",1445536025,43845267,13.48
"5413",1445621552,978884,2.48
"5414",6873448641,436,19.6
"5415",6894556083,69174359,27.13
"5416",1446664877,34346572,0.27
"5417",1445524982,45647142,47.07
"5418",1445627835,71362259,12.72
"5419",6804670579,98060415,21.47
"5420",1446500893,52651193,10.57
"5421",1446130385,45660141,2.43
"5422",6877089487,95649707,5.38
"5423",6846386298,73067538,0.7
"5424",6876181747,57062396,14.8
"5425",6889728733,11041144,4.92
"5426",1446328232,94252,1.48
"5427",6815673337,81988983,0.83
"5428",6840026867,1104417,3.48
"5429",6842981042,46842061,0.3
"5430",1446154477,35940487,6.62
"5431",6803490921,80668294,0.22
"5432",1445853334,95648336,23.58
"5433",6894256820,43994435,3.42
"5434",6808466213,58478554,16.95
"5435",1445880096,1730481933700,2.65
"5436",6876894428,95668331,8.42
"5437",6804778987,80637820,3.42
"5438",1446332581,8817916,8.37
"5439",1445525896,85524145,4.22
"5440",1446264792,60144290,8.55
"5441",6879024740,55602695,1.43
"5442",6836746046,55080888301,0.38
"5443",6860361406,31940988,15.77
"5444",1445518166,59363018,9.03
"5445",6838601866,56848360,1.17
"5446",6875227636,65616936,0.23
"5447",6841058943,37934341,6.42
"5448",6841390747,63846605,1.83
"5449",6884733910,84346604,0.42
"5450",6835163742,79504577,0.87
"5451",6859347859,14277219,32.1
"5452",6804614965,31808094,0.38
"5453",1445952826,37926986,10.43
"5454",6878114965,34349169,0.4
"5455",6892133029,54271360,0.18
"5456",6868989945,87680174,3.4
"5457",1446330223,6428147,0.95
"5458",1445484825,26208678,30.58
"5459",6879381182,13460578,5.55
"5460",1446566271,96933406,7.9
"5461",6839104168,67724278,14.03
"5462",1445488761,78254589,14.98
"5463",1445759817,96952803,24.35
"5464",1445813849,3424887,8.32
"5465",1449552317,40299097,3.87
"5466",6833227946,3353387,1.75
"5467",1446253015,95647865,7.38
"5468",1445528155,43992360,0.53
"5469",1449640689,70854361,0.33
"5470",1445556001,37953142,0.22
"5471",1445834945,49541124,0.83
"5472",1446082718,82051767,6.45
"5473",1446136533,65212780,2.57
"5474",1445494439,40096392,9.78
"5475",6823803557,96842571,22.15
"5476",1445811835,63608678,1.35
"5477",6888859335,9773149,3.92
"5478",1445519845,91787696,1.22
"5479",6852940733,46639423,6.1
"5480",6804636060,65620472,0.58
"5481",1445831907,13663,1.9
"5482",1446654372,88755601,9.82
"5483",1445547477,93983002,27.32
"5484",6889574567,91430477,5.2
"5485",6855870580,61544174,2.83
"5486",1445757974,22576924,0.53
"5487",6869677846,65622933,1.5
"5488",1445510686,54985596,3.82
"5489",1446234352,59231068,8.23
"5490",6845319098,56314879,88.17
"5491",6863957373,78222997,2.3
"5492",6860353024,31597244,22.68
"5493",6819816770,63509941,16.35
"5494",6844329955,78193184,0.13
"5495",6810607025,96828567,9.68
"5496",1445501211,98060442,0.53
"5497",6811932824,52091499,14.95
"5498",6804637966,12998196,0.17
"5499",6851642381,70857431,2.83
"5500",6804871348,5446,5.82
"5501",6889687702,20883917,206.18
"5502",6839826909,9771778,6.9
"5503",1445542124,6329342,2.78
"5504",1446751688,80621104,1.33
"5505",1446743587,27754448,19.77
"5506",1445532464,96168984,1.38
"5507",6871286156,9169901,17.9
"5508",6804603998,11020216,0.75
"5509",6816166736,43011682,21.18
"5510",6844329955,34352646,0.42
"5511",6845061140,82025729,0.87
"5512",6844330716,9761321,0.4
"5513",6863764531,63310843,0.77
"5514",6835621814,79218386,2.15
"5515",6843174169,80425417,2.63
"5516",6814394263,82040556,7.78
"5517",6853796862,93424879,8.55
"5518",1445540172,65211364,1.93
"5519",6801663253,52541498,4.3
"5520",1445550503,63544410,8.3
"5521",6876161103,8554634,8.98
"5522",1445526382,56614421,8.17
"5523",6871059858,62520844,0.82
"5524",6840523780,57476845,7.85
"5525",1445838569,80617477,5.5
"5526",6812906933,56306833,4.37
"5527",1445549343,523965073,4.38
"5528",6842981655,55084147721,11.27
"5529",6894469664,45536927,1.13
"5530",1445850083,43987826,0.33
"5531",1445522405,64208114,13.37
"5532",6831887956,19346252,3.73
"5533",6881129381,65615216,1.38
"5534",1445551571,62174327,1.22
"5535",6875885738,57681400,21.45
"5536",6875255984,45046557,7.02
"5537",6875227636,95584292,0.42
"5538",6832047303,45674168,16.82
"5539",6823932162,427,4.67
"5540",1445556340,47946971,3.5
"5541",1445603374,56440282,0.85
"5542",6813272961,54718134,1.65
"5543",1445551678,48461504,0.9
"5544",1445762868,6163173,0.27
"5545",1446694838,95667308,3.42
"5546",1446063825,57249725,0.22
"5547",1446647514,61607319,1.05
"5548",6824407760,83011599,35.63
"5549",6868409461,78208829,7.43
"5550",6832474190,80657410,3.12
"5551",6890074883,52332725,0.73
"5552",6866769363,26577683,1.77
"5553",6831803392,45675434,31.68
"5554",1445638499,54735827,0.05
"5555",6844393863,27261984,12.05
"5556",6870803337,19159361,0.7
"5557",6824608940,73528035,2.9
"5558",1445600680,2967899,0.55
"5559",6876113252,82019292,6.25
"5560",1449597473,6355781,1.48
"5561",6867008147,62526872,1.13
"5562",1446340858,34191120,1.28
"5563",1445853235,7602907,4.48
"5564",6877089458,56860603,1.1
"5565",1445600022,70854515,0.07
"5566",6815400656,16557027,25.88
"5567",6853137859,98040743,4.65
"5568",6850207961,99396973,11.12
"5569",6824918921,90608052,1.42
"5570",6847729756,525426792,7.73
"5571",6804596076,79216098,0.6
"5572",6868445118,71796656,0.85
"5573",1445526682,5898,1.22
"5574",6844330716,17689404,2.85
"5575",1446192779,7778,19.85
"5576",6824612500,59559685,6.22
"5577",6804606879,37927775,1.2
"5578",6851201910,8342960,1
"5579",1445555871,3386292,2.67
"5580",6876589546,52101576,0.75
"5581",6872238642,59586502,37.73
"5582",6811570368,46203758,6.55
"5583",6858755367,60146065,8.12
"5584",1446343105,71127,3.05
"5585",6858683142,43557995,17.3
"5586",6861170925,9012759,1.68
"5587",1445880630,45114173,6.58
"5588",6886809656,82871450,0.2
"5589",1445523343,99201841,3.43
"5590",6837349881,70290210,99.47
"5591",6882661874,46161637,0.73
"5592",6860537196,65225453,5.73
"5593",6819454341,52191108,1.68
"5594",1446572743,76897391,14.3
"5595",1445556061,40298677,2.85
"5596",6879427164,65628466,9.12
"5597",6880392832,65248775,2.82
"5598",6864495469,12430267,10.77
"5599",6840139231,40093132,1.1
"5600",1445547137,45654039,37.53
"5601",1446330541,14471144,2.3
"5602",6888934932,62525203,4.15
"5603",6806725725,48653811,4.83
"5604",6853208878,71789450,2.73
"5605",1445923270,87256280,1.73
"5606",6893306772,9832953,1.02
"5607",6870791358,85512061,0.58
"5608",6846416259,55001335,9.15
"5609",1446578594,40382532,4.15
"5610",1446684693,45570307,46.85
"5611",6805660535,63513379,3.48
"5612",1445737889,88848777,1.07
"5613",6874094359,16023057,58.58
"5614",6884782024,8941297,20.78
"5615",6884846640,62552015,18.33
"5616",6881326866,83147456,11.4
"5617",6878976825,30545616,31
"5618",1446124454,31481570,76.82
"5619",1445887122,62795907,10.38
"5620",6852866209,94874038,53.38
"5621",6824577073,46162334,3.78
"5622",6847541275,29553364,2.5
"5623",1446491402,31996251,8.42
"5624",6871188565,65374279,0.63
"5625",6802159983,450,2.75
"5626",1445614625,94486496,0.93
"5627",6814217100,12073674,17.82
"5628",1446566382,26211093,7.37
"5629",6852908394,6675405,0.42
"5630",6861652402,80622775,19.67
"5631",6806621930,54247821,0.9
"5632",1446087444,96246430,6.75
"5633",6871251905,99199229,0.68
"5634",1446235464,65221293,3.63
"5635",6841147755,84347346,143.8
"5636",1445715792,15187395,1.68
"5637",6856795126,96173210,55.5
"5638",6860261544,84519356,32.85
"5639",6892053898,1729546277991,11.37
"5640",6852979826,30739797,83.33
"5641",6834971640,9002498,6.1
"5642",6804600027,54764892,0.3
"5643",6809295479,62187545,2.67
"5644",6894133076,77925763,9.1
"5645",1445507746,89286390,2
"5646",1446373087,33345617,128.02
"5647",6804594209,84352291,0.22
"5648",1445728774,40095526,2.98
"5649",6884847083,6114214,542.33
"5650",6877681134,66687997,4.03
"5651",1445804742,7073964,4.45
"5652",1446438156,70815373,0.25
"5653",1445559267,8,2.15
"5654",6894144862,33132079,12.92
"5655",6889550979,93987141,0.63
"5656",6891907947,75373702,52.22
"5657",6843557125,77019803,12.1
"5658",6894375561,59954994,1.67
"5659",6811987823,70852476,0.92
"5660",6871572428,46168284,1.13
"5661",6851943245,31978658,8.28
"5662",1445556164,51333033,1.53
"5663",6855742063,35979993,9.17
"5664",1445517613,17915593,75.35
"5665",1445505802,57762685,1.48
"5666",1445942376,95683017,0.63
"5667",1445524505,57374442,0.42
"5668",1445718723,34190587,3.58
"5669",6843628005,12677260,5.88
"5670",6857040594,56586840,27.92
"5671",6891771791,66106040,3.65
"5672",6890938755,60197785,14.17
"5673",1445514874,52353591,4.63
"5674",6801442152,97740127,1.7
"5675",6801253178,34934,0.45
"5676",6876739366,37964455,2.58
"5677",6813619772,7620404,0.67
"5678",6836494706,43870,11.45
"5679",6868857986,16371802,0.37
"5680",6834471853,59924497,2.73
"5681",6804636060,95646819,1.55
"5682",6859495177,83411014,5.55
"5683",6872996168,56343436,0.32
"5684",1445528749,12833308,4.82
"5685",1446700121,92321331,18.07
"5686",6810659283,98605854,8.85
"5687",6876605342,91916274,7.85
"5688",1445862659,27519898,4.6
"5689",6854593277,51024891,86.17
"5690",6811905168,16530500,0.35
"5691",6866379351,6060966,10
"5692",6851877686,55621931,1.08
"5693",6870790638,440,2.63
"5694",6804602163,11042892,0.9
"5695",1446130787,45117178,2.18
"5696",6870197141,22141,2.33
"5697",1446160589,55394,1.03
"5698",1446472665,29873790,0.63
"5699",6884793540,761271328,0.23
"5700",1445709255,90606819,11.48
"5701",1445530253,12094885,2.5
"5702",6834535094,1062350,2.53
"5703",6830031022,51354876,1.57
"5704",6843736676,40090982,0.45
"5705",6865743721,12834601,0.18
"5706",1446311587,73456770,2.62
"5707",6867643043,31480803,1.9
"5708",6874665870,29766178,0.8
"5709",1445835730,52074576,0.78
"5710",1445782306,12840,5.68
"5711",6879982350,39256019,32.6
"5712",1446468469,43554053,8.4
"5713",1446701171,617776411,1.5
"5714",6887483844,71354259,1.08
"5715",1445664322,59371896,2.57
"5716",6867533488,52648070,7.8
"5717",6878072282,61226294,11.6
"5718",6877876421,89343279,0.33
"5719",6865581276,82284773,3.45
"5720",6880713826,66114734,3.5
"5721",1445968543,62520905,24.12
"5722",6804603998,96806796,11.67
"5723",6847320953,45679416,11.07
"5724",6858491484,92485864,27.7
"5725",1446237223,57254862,0.9
"5726",6894558516,18778732,15.15
"5727",6869079704,51691881,4.43
"5728",6869838310,54787708,0.63
"5729",6868822311,26183101,10.02
"5730",1446633529,55813253,17.33
"5731",1445624172,94485524,1.05
"5732",6888554610,46203758,3.1
"5733",1449774598,87456938,4.28
"5734",6865509664,73082236,0.22
"5735",6815400034,46163958,17.13
"5736",6873596005,46200419,0.3
"5737",6853221335,82048761,7.3
"5738",6883919206,40432031,1.13
"5739",6804636546,61575328,0.75
"5740",6847829062,46180719,1.92
"5741",1445551901,1747197,3.28
"5742",6834005249,455,1.97
"5743",1446557962,35671206,4.48
"5744",6839422459,80630542,12.12
"5745",6880758190,96835387,1.98
"5746",6859297738,68320877,54.55
"5747",6803698654,46198820,1.4
"5748",1446280422,55858945,3.35
"5749",1446264429,43989591,0.2
"5750",6884334337,55814742,1.07
"5751",6873850115,26151719,0.5
"5752",6867518381,4160147,6.92
"5753",6845129792,62658690,1.9
"5754",6856180222,96673147,2.82
"5755",6865592126,46206860,1.2
"5756",6872644474,55082952163,27.63
"5757",1446479103,40095699,2.6
"5758",6860017657,96831531,1.02
"5759",6876854902,54783406,2.7
"5760",6876021322,78229100,28.73
"5761",6872535293,45549794,4.98
"5762",1446139567,97756911,7.25
"5763",6837455557,37966090,0.8
"5764",6892250154,46079223,11.63
"5765",1445504761,46181221,3.4
"5766",1445621660,79488791,139
"5767",6870316065,73477251,6.42
"5768",1449628821,98050795,5.63
"5769",6878072282,57251297,5.72
"5770",1446306763,21980706,0.75
"5771",6835750025,1803,5.2
"5772",1445980031,43557435,3.02
"5773",6876626164,55600263,0.28
"5774",1445752901,51319406,9.23
"5775",6865142488,2934299,2.57
"5776",6878546134,12711368,0.95
"5777",6866330311,70016479,251.13
"5778",6834772679,94694857,2.13
"5779",1445901030,95655423,1.47
"5780",6861560185,54427512,0.6
"5781",1445549916,62508226,1.33
"5782",1446544508,65625519,4.17
"5783",1445496054,95653310,0.75
"5784",6863789187,71227855,3.23
"5785",6840139231,63440500,22.2
"5786",6856145421,65228528,4.77
"5787",6879352342,7430684,6.82
"5788",6881930843,523771608,2.48
"5789",6876899160,95668088,3.83
"5790",1446380922,21636,5.57
"5791",6808781871,16908006,26.32
"5792",6848028367,34188549,5.22
"5793",6845128750,85214261,4.23
"5794",6804598923,6400137,3.32
"5795",1445916937,10523,2.98
"5796",1445486761,8,0.67
"5797",1446666808,91911443,2.53
"5798",1449772323,43848418,11.83
"5799",6877171880,77549688,27.13
"5800",6839700707,71028912,6.12
"5801",6840072690,35140380,3.2
"5802",6852166100,1750657,1.38
"5803",1445530294,34347621,3.73
"5804",1445538771,79239058,3.57
"5805",6802621470,89721621,0.23
"5806",6840539072,57378526,0.72
"5807",6861682783,55083812746,5.45
"5808",6850738756,71288294,8.15
"5809",1446553053,78118249,0.32
"5810",1446501149,96829130,1.55
"5811",6893264687,45550152,7.67
"5812",1446581152,60177251,0.07
"5813",6868613331,57261600,1.33
"5814",6804602816,45672934,0.23
"5815",6804635358,63530662,1.48
"5816",6892135050,18780082,9.43
"5817",6803312234,82067570,28.3
"5818",1446440497,94485782,3.02
"5819",6876299781,96168743,9.05
"5820",6889112796,65630392,4.28
"5821",1445515924,17673658,6.8
"5822",6852301191,50657,19.07
"5823",6804835723,63520845,24.67
"5824",6807462753,48689,0.52
"5825",1445538170,40209753,2.47
"5826",6835163742,76371637,23.65
"5827",6835585506,15195581,7.85
"5828",6853033563,60177479,30.35
"5829",1445486646,6711002,4.72
"5830",6859969990,80626875,1.05
"5831",6847153016,36813904,1.32
"5832",1446141847,61564913,0.48
"5833",6872652825,62030978,3.25
"5834",6856070156,9713318,0.13
"5835",1445907135,40306669,0.73
"5836",6893925753,46160955,0.55
"5837",1445544308,89008797,3
"5838",1445543161,8,2.5
"5839",6801281416,67045375,0.3
"5840",1446246541,33563074,2.4
"5841",6804592601,65215346,1.2
"5842",6852890981,77410652,0.82
"5843",6845486425,19136234,115.28
"5844",6864114489,14753214,6.13
"5845",6861183093,90609854,95.33
"5846",1446571296,20216595,2.2
"5847",1445543022,45115640,17.88
"5848",6804637966,73462242,0.3
"5849",1445536137,73624693,4.35
"5850",1445544587,96817637,2.15
"5851",1446019193,75827,0.23
"5852",6867806685,18690261,3.3
"5853",6817885195,30724217,20.6
"5854",1445535377,12072135,6.12
"5855",1445494616,7177891,3.45
"5856",6867191131,54709252,0.32
"5857",1445913670,57802859,0.38
"5858",6868872472,55083812746,2.82
"5859",6846063457,17618606,1.17
"5860",6868409608,863125,20.85
"5861",1449548232,18695378,3.28
"5862",6846362767,6171,10.73
"5863",1449610552,73461965,26.12
"5864",6893237083,34912116,7.48
"5865",1446650038,71794125,61.75
"5866",6834773550,76555603,0.5
"5867",1446233635,78211782,0.72
"5868",1445559769,46166619,0.83
"5869",6823829826,46161059,6.07
"5870",6820102554,84350376,50.87
"5871",1445493445,51529417,3.07
"5872",1446336437,57692327,3.17
"5873",1445595886,63832639,2.93
"5874",6880372429,45047,11.63
"5875",6855867485,31911499,2.38
"5876",1445711445,6707003,2.25
"5877",6813838998,51731569,12.57
"5878",1446509582,1744086,8.43
"5879",1445850125,37641,2.18
"5880",1446595179,21075276,20.95
"5881",1449639656,26197727,35.53
"5882",6867191082,46104865,7.88
"5883",1445645910,19180576,2.63
"5884",1446182587,27741174,5.97
"5885",6876849322,65218021,0.45
"5886",1445533984,96554442,0.3
"5887",6801104304,81548396,8.7
"5888",1446455822,87256757,0.98
"5889",6847436671,83433068,2.82
"5890",6817363425,61539706,1.98
"5891",6877188997,594221,0.57
"5892",6875107754,95656074,0.25
"5893",1449703063,97986397,0.08
"5894",6876887878,43980975,5
"5895",6825859664,80657433,3.83
"5896",6858795941,43041086,49.75
"5897",6825744801,44451539,86.05
"5898",6861393533,78211682,140.52
"5899",6882676497,2250755,0.33
"5900",1446091611,21060658,5.4
"5901",1446630207,49499787,28.78
"5902",1445555058,45573977,0.95
"5903",1445486768,35319680,0.92
"5904",1445697084,62541845,49.7
"5905",6864810522,37934172,3.6
"5906",1445807683,62172913,5.37
"5907",6845282464,95,0.4
"5908",6860203759,6691214,5.5
"5909",1446223686,52008,0.53
"5910",6871623238,92003845,54.62
"5911",6847798819,70857204,1.22
"5912",6854101990,62530030,0.73
"5913",6865743721,52079024,0.72
"5914",6843908495,83811612,17.3
"5915",1445558639,63513391,0.7
"5916",1445557390,97343034,0.5
"5917",1446370255,62781843,2.6
"5918",6892032587,56153125,1.05
"5919",6845090509,3296002,15.62
"5920",6830470064,87256174,11.58
"5921",1446180048,70431811,0.1
"5922",6847656804,62266262,1.1
"5923",1445494314,43556589,7.88
"5924",1446341871,77533460,21.77
"5925",6864780835,46576388,1.42
"5926",6853000473,419,0.62
"5927",6855988054,94486127,99.2
"5928",6863510354,40210574,2.77
"5929",6874962511,3446885,0.52
"5930",1445708778,98086929,8.88
"5931",6820964433,47634747,16.92
"5932",1445524860,96831645,1.68
"5933",6877681134,46205278,1.17
"5934",6857803912,70842727,0.55
"5935",1445543022,96670313,3.48
"5936",6884890723,86489734,2.23
"5937",6870314176,39800173,9.6
"5938",1445530189,54787534,1.97
"5939",1446123784,12719934,3.48
"5940",6873623987,45604514,1.48
"5941",1446433138,6375477,0.87
"5942",6819342758,767914,1.45
"5943",1445553484,5222489,2.15
"5944",6844170572,90342506,2.68
"5945",1446430252,94528199,70.72
"5946",6868573967,74871262,1.72
"5947",1445528437,45445286,36.42
"5948",6887849637,99728336,8.17
"5949",1445540940,9186234,0.27
"5950",6844400253,83443951,2.25
"5951",6851770717,88696032,11.52
"5952",1445720081,62195850,2.27
"5953",6893910570,57980528,0.47
"5954",1445489444,40313604,0.95
"5955",1446647321,31940220,58.38
"5956",1445552687,65227854,4.73
"5957",6846811568,40090763,2.7
"5958",1446348307,38045564,7.77
"5959",6860554963,94751456,10.57
"5960",1445723568,61534356,2.17
"5961",1446524782,96826242,2.57
"5962",1445954487,57247507,2.15
"5963",1446446034,63526049,6.62
"5964",6819845895,65228995,1.6
"5965",1445534534,19141448,4.05
"5966",1446702646,85514267,1.25
"5967",1446190636,65219963,5.1
"5968",1445699987,88735259,0.52
"5969",6845289466,43558111,1.87
"5970",1446233408,35661846,7.97
"5971",1446318668,98076406,6.55
"5972",1445706142,57790500,6.45
"5973",6890721145,2795114,4.4
"5974",6877141151,57235975,1.75
"5975",6860011829,1353365452021,5.23
"5976",1445507419,57423954,8.03
"5977",6820816652,54262872,41.7
"5978",1445547649,40410563,1.1
"5979",6845282464,57814134,2.87
"5980",6884830526,86427299,11.92
"5981",1446574374,56451529,3.33
"5982",6819852017,19980401,8.07
"5983",6803808941,98073126,1.92
"5984",6837279423,34923829,3.22
"5985",6865743721,37175709,0.2
"5986",6884268505,19145648,0.78
"5987",1446302882,73129230,0.77
"5988",1446536859,43544300,2.9
"5989",1445752833,13002969,3.55
"5990",6890201932,71796707,30.23
"5991",6886799827,65504934,43.62
"5992",1446439018,46431736,219.65
"5993",1446044231,45573212,9.5
"5994",6847643357,83433761,57.55
"5995",1445690448,95659093,18.32
"5996",6844241714,16240049,0.6
"5997",1445870099,52101266,25.77
"5998",6804606968,6379302,1.17
"5999",6839632720,46168428,0.95
"6000",1446704898,98613467,32.12
"6001",6831928816,6854503,4.58
"6002",6847850481,1729216274279,5.57
"6003",1446391224,51332492,4.52
"6004",6861581109,37925400,9.05
"6005",1445507069,17684024,1.1
"6006",1445526269,63600472,2.98
"6007",6851877686,90338776,32.43
"6008",1445661697,34416252,3.72
"6009",1445515924,98074344,2.55
"6010",6811987823,96195078,17.15
"6011",6863611782,9325229,2.5
"6012",1445851763,45535520,6.55
"6013",6801942265,96811723,2.13
"6014",6862916247,40413626,4.88
"6015",6870891740,83571745,37.18
"6016",6844496185,46646728,2.18
"6017",6819398826,51348970,1.82
"6018",1446368065,65234644,1.93
"6019",6885047041,97738936,2.08
"6020",1445558067,70402998,1.03
"6021",6838719745,54764165,11.88
"6022",1446213062,1723501907020,6.72
"6023",6881973057,79229518,0.75
"6024",1446230845,71801137,6.02
"6025",6817398367,1259113,44.12
"6026",6803590477,91908647,2.8
"6027",1445839449,46175611,0.55
"6028",1446363143,56862726,0.17
"6029",6851737458,1750099,2.87
"6030",6851525865,77544243,0.53
"6031",6804606766,85519050,1.22
"6032",6823865527,21584262,1.82
"6033",6804360184,80209159,30.75
"6034",1446404184,55047226,0.5
"6035",6884648294,55802327,2.82
"6036",6843280911,79249097,4.23
"6037",1449770577,93210902,7.25
"6038",6877362349,796306,38.58
"6039",1446121872,29749178,8.25
"6040",6851856068,86078,4.77
"6041",6884829090,94487384,0.38
"6042",1445791272,29671968,13.53
"6043",6893358499,36383303,0.12
"6044",6862617211,3800727,1.35
"6045",6881958764,58272909,2.87
"6046",6810210787,497177355,1.2
"6047",6885108086,73466930,5.1
"6048",6803541276,81562200,8.93
"6049",1445503870,72346,0.97
"6050",6831870179,16532404,14.98
"6051",6858032437,9776479,3.68
"6052",6864732821,733240998,19.05
"6053",6877612937,425,7.08
"6054",6804614157,9160022,0.35
"6055",6809328936,17674297,6.03
"6056",1445522880,82009867,11.72
"6057",6875546137,46195477,2.35
"6058",6847578822,25535451,4.75
"6059",6869261235,35146429,1.75
"6060",6825982068,84281723,2.92
"6061",6843051525,1447,3.38
"6062",6868657788,57375466,0.32
"6063",6876632316,62161422,0.32
"6064",6840633049,97759299,9.95
"6065",6894143916,50838206,3.6
"6066",6866050921,29742824,3.13
"6067",1445562259,92172910,0.52
"6068",6805784856,70811778,12.37
"6069",6894485614,62812712,7.32
"6070",1446358408,95643571,0.12
"6071",6866990448,77712444,0.48
"6072",1445491015,90026061,1.18
"6073",6854113061,1355919576817,12.78
